Time,TargetX0,CurrentX0,ErrorX0,PIDOutX0,FLSCorrX0,FinalCmdX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,ErrorY0,PIDOutY0,FLSCorrY0,FinalCmdY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,ErrorX1,PIDOutX1,FLSCorrX1,FinalCmdX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,ErrorY1,PIDOutY1,FLSCorrY1,FinalCmdY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,ErrorX2,PIDOutX2,FLSCorrX2,FinalCmdX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,ErrorY2,PIDOutY2,FLSCorrY2,FinalCmdY2,PTermY2,ITermY2,DTermY2,SimWindX,SimWindY
0.95,5,3.45941,1.76123,-10,0,-10,12.3286,-7.10991,-16.7028,7.3094,4.87236,2.72556,-7.68359,0,-7.68359,19.0789,-8.55453,-18.2079,3,1.46083,1.76041,-10,0,-10,12.3229,-7.10998,-16.7097,3.8453,1.65343,2.46094,-8,0,-8,17.2266,-8.59087,-17.8168,7,5.46083,1.76041,-10,0,-10,12.3229,-7.10998,-16.7097,3.8453,1.65343,2.46094,-8,0,-8,17.2266,-8.59087,-17.8168,0,0
1,5,3.65621,1.54059,-10,0,-10,10.7842,-6.29084,-17.0183,7.3094,5.14374,2.43704,-8,0,-8,17.0593,-8.43268,-18.9838,3,1.65843,1.53917,-10,0,-10,10.7742,-6.28463,-17.0298,3.8453,1.90405,2.19187,-8,0,-8,15.3431,-7.89075,-18.4568,7,5.65843,1.53917,-10,0,-10,10.7742,-6.28463,-17.0298,3.8453,1.90405,2.19187,-8,0,-8,15.3431,-7.89075,-18.4568,0,0
1.05,5,3.82796,1.34379,-10,0,-10,9.40651,-4.96116,-17.0877,7.3094,5.3956,2.16566,-8,0,-8,15.1597,-7.14578,-19.5278,3,1.83117,1.34157,-10,0,-10,9.39097,-4.94742,-17.1053,3.8453,2.13452,1.94125,-8,0,-8,13.5888,-6.29146,-18.8666,7,5.83117,1.34157,-10,0,-10,9.39097,-4.94742,-17.1053,3.8453,2.13452,1.94125,-8,0,-8,13.5888,-6.29146,-18.8666,0,0
1.1,5,3.97411,1.17204,-10,0,-10,8.20428,-3.58138,-16.9247,7.3094,5.62673,1.9138,-8,0,-8,13.3966,-5.29313,-19.8418,3,1.97848,1.16883,-10,0,-10,8.18181,-3.55811,-16.9494,3.8453,2.34403,1.71078,-8,0,-8,11.9755,-4.42127,-19.0542,7,5.97848,1.16883,-10,0,-10,8.18181,-3.55811,-16.9494,3.8453,2.34403,1.71078,-8,0,-8,11.9755,-4.42127,-19.0542,0,0
1.15,5,4.09452,1.02589,-10,0,-10,7.18124,-2.37921,-16.5475,7.3094,5.83655,1.68267,-8,0,-8,11.7787,-3.3398,-19.9378,3,2.10021,1.02152,-10,0,-10,7.15063,-2.34419,-16.5803,3.8453,2.53226,1.50127,-8,0,-8,10.5089,-2.5962,-19.0343,7,6.10021,1.02152,-10,0,-10,7.15063,-2.34419,-16.5803,3.8453,2.53226,1.50127,-8,0,-8,10.5089,-2.5962,-19.0343,0,0
1.2,5,4.18928,0.905478,-10,0,-10,6.33835,-1.46118,-15.9765,7.3094,6.02494,1.47285,-8,0,-8,10.3099,-1.51673,-19.8324,3,2.19639,0.899795,-10,0,-10,6.29856,-1.41229,-16.0177,3.8453,2.69922,1.31304,-8,0,-8,9.19126,-0.969736,-18.825,7,6.19639,0.899795,-10,0,-10,6.29856,-1.41229,-16.0177,3.8453,2.69922,1.31304,-8,0,-8,9.19126,-0.969736,-18.825,0,0
1.25,5,4.25856,0.810721,-10,0,-10,5.67505,-0.870974,-15.2317,7.3094,6.19197,1.28446,-8,0,-8,8.99123,0.0671028,-19.5446,3,2.26721,0.803605,-10,0,-10,5.62524,-0.806376,-15.2817,3.8453,2.84507,1.14608,-8,0,-8,8.02253,0.389327,-18.4452,7,6.26721,0.803605,-10,0,-10,5.62524,-0.806376,-15.2817,3.8453,2.84507,1.14608,-8,0,-8,8.02253,0.389327,-18.4452,0,0
1.3,5,4.30278,0.741439,-9.76207,0,-9.76207,5.19007,-0.620105,-14.332,7.3094,6.33786,1.11743,-8,0,-8,7.822,1.36613,-19.0935,3,2.31299,0.732795,-9.79957,0,-9.79957,5.12956,-0.538329,-14.3908,3.8453,2.97002,1.00023,-8,0,-8,7.00163,1.45601,-17.9133,7,6.31299,0.732795,-9.79957,0,-9.79957,5.12956,-0.538329,-14.3908,3.8453,2.97002,1.00023,-8,0,-8,7.00163,1.45601,-17.9133,0,0
1.35,5,4.32289,0.697223,-9.00147,0,-9.00147,4.88056,-0.585244,-13.2968,7.3094,6.46283,0.971546,-8,0,-8,6.80082,2.36738,-18.4971,3,2.33464,0.687011,-9.05868,0,-9.05868,4.80908,-0.503978,-13.3638,3.8453,3.07431,0.875283,-8,0,-8,6.12698,2.22758,-17.2465,7,6.33464,0.687011,-9.05868,0,-9.05868,4.80908,-0.503978,-13.3638,3.8453,3.07431,0.875283,-8,0,-8,6.12698,2.22758,-17.2465,0,0
1.4,5,4.32043,0.677111,-7.95973,0,-7.95973,4.73977,-0.551388,-12.1481,7.3094,6.56714,0.846569,-8,0,-8,5.92598,3.07415,-17.7722,3,2.33363,0.665357,-8.03549,0,-8.03549,4.6575,-0.47071,-12.2223,3.8453,3.15817,0.770986,-8,0,-8,5.3969,2.71209,-16.4605,7,6.33363,0.665357,-8.03549,0,-8.03549,4.6575,-0.47071,-12.2223,3.8453,3.15817,0.770986,-8,0,-8,5.3969,2.71209,-16.4605,0,0
1.45,5,4.29749,0.679571,-6.67157,0,-6.67157,4.757,-0.51741,-10.9112,7.3094,6.65097,0.742263,-8,0,-8,5.19584,3.49727,-16.9337,3,2.31198,0.666369,-6.76376,0,-6.76376,4.66458,-0.437392,-10.9909,3.8453,3.2219,0.687126,-7.83711,0,-7.83711,4.80988,2.9222,-15.5692,7,6.31198,0.666369,-6.76376,0,-6.76376,4.66458,-0.437392,-10.9909,3.8453,3.2219,0.687126,-7.83711,0,-7.83711,4.80988,2.9222,-15.5692,0,0
1.5,5,4.25671,0.702509,-5.17832,0,-5.17832,4.91756,-0.482284,-9.6136,7.3094,6.71472,0.658427,-7.73538,0,-7.73538,4.60899,3.65049,-15.9949,3,2.27226,0.68802,-5.28385,0,-5.28385,4.81614,-0.402991,-9.697,3.8453,3.26618,0.623396,-7.2687,0,-7.2687,4.36377,2.95337,-14.5858,7,6.27226,0.68802,-5.28385,0,-5.28385,4.81614,-0.402991,-9.697,3.8453,3.26618,0.623396,-7.2687,0,-7.2687,4.36377,2.95337,-14.5858,0,0
1.55,5,4.2012,0.743293,-3.52725,0,-3.52725,5.20305,-0.445119,-8.28518,7.3094,6.75913,0.594685,-7.12603,0,-7.12603,4.1628,3.68022,-14.969,3,2.21755,0.727739,-3.64225,0,-3.64225,5.09418,-0.366604,-8.36982,3.8453,3.2921,0.579118,-6.48961,0,-6.48961,4.05382,2.98233,-13.5258,7,6.21755,0.727739,-3.64225,0,-3.64225,5.09418,-0.366604,-8.36982,3.8453,3.2921,0.579118,-6.48961,0,-6.48961,4.05382,2.98233,-13.5258,0,0
1.6,5,4.1345,0.798796,-1.81068,0,-1.81068,5.59157,-0.445119,-6.95714,7.3094,6.78539,0.550276,-6.31216,0,-6.31216,3.85193,3.70773,-13.8718,3,2.15136,0.782447,-1.92994,0,-1.92994,5.47713,-0.366604,-7.04047,3.8453,3.30119,0.553199,-5.52407,0,-5.52407,3.8724,3.00999,-12.4065,7,6.15136,0.782447,-1.92994,0,-1.92994,5.47713,-0.366604,-7.04047,3.8453,3.30119,0.553199,-5.52407,0,-5.52407,3.8724,3.00999,-12.4065,0,0
1.65,5,4.06045,0.865495,-0.0477827,0,-0.0477827,6.05847,-0.445119,-5.66113,7.3094,6.79514,0.524011,-5.31901,0,-5.31901,3.66808,3.73393,-12.721,3,2.07752,0.84864,-0.166809,0,-0.166809,5.94048,-0.366604,-5.74069,3.8453,3.29541,0.544112,-4.40161,0,-4.40161,3.80879,3.0372,-11.2476,7,6.07752,0.84864,-0.166809,0,-0.166809,5.94048,-0.366604,-5.74069,3.8453,3.29541,0.544112,-4.40161,0,-4.40161,3.80879,3.0372,-11.2476,0,0
1.7,5,3.98305,0.939555,1.70328,0,1.70328,6.57688,-0.445119,-4.42848,7.3094,6.79044,0.514261,-4.1772,0,-4.1772,3.59982,3.75965,-11.5367,3,2.00007,0.922481,1.58871,0,1.58871,6.45737,-0.366604,-4.50205,3.8453,3.27716,0.549885,-3.157,0,-3.157,3.84919,3.06469,-10.0709,7,6.00007,0.922481,1.58871,0,1.58871,6.45737,-0.366604,-4.50205,3.8453,3.27716,0.549885,-3.157,0,-3.157,3.84919,3.06469,-10.0709,0,0
1.75,5,3.90642,1.01695,3.38438,0,3.38438,7.11862,-0.445119,-3.28912,7.3094,6.77372,0.518965,-2.92231,0,-2.92231,3.63276,3.7856,-10.3407,3,1.92312,0.999928,3.27807,0,3.27807,6.9995,-0.366604,-3.35482,3.8453,3.24914,0.568139,-1.82944,0,-1.82944,3.97697,3.0931,-8.89951,7,5.92312,0.999928,3.27807,0,3.27807,6.9995,-0.366604,-3.35482,3.8453,3.24914,0.568139,-1.82944,0,-1.82944,3.97697,3.0931,-8.89951,0,0
1.8,5,3.83453,1.09358,4.93949,0,4.93949,7.65508,-0.445119,-2.27047,7.3094,6.74773,0.535685,-1.59394,0,-1.59394,3.7498,3.81238,-9.15612,3,1.85068,1.07688,4.84479,0,4.84479,7.53816,-0.366604,-2.32677,3.8453,3.21431,0.596161,-0.46133,0,-0.46133,4.17312,3.12291,-7.75736,7,5.85068,1.07688,4.84479,0,4.84479,7.53816,-0.366604,-2.32677,3.8453,3.21431,0.596161,-0.46133,0,-0.46133,4.17312,3.12291,-7.75736,0,0
1.85,5,3.77118,1.16547,6.31668,0,6.31668,8.15827,-0.445119,-1.39647,7.3094,6.71544,0.561673,-0.234448,0,-0.234448,3.93171,3.84046,-8.00662,3,1.78656,1.14932,6.23649,0,6.23649,8.04523,-0.366604,-1.44214,3.8453,3.17578,0.63099,0.903232,0,0.903232,4.41693,3.15445,-6.66816,7,5.78656,1.14932,6.23649,0,6.23649,8.04523,-0.366604,-1.44214,3.8453,3.17578,0.63099,0.903232,0,0.903232,4.41693,3.15445,-6.66816,0,0
1.9,5,3.7198,1.22882,7.46997,0,7.46997,8.60174,-0.445119,-0.686645,7.3094,6.67995,0.59396,1.1125,0,1.1125,4.15772,3.87016,-6.91538,3,1.73421,1.21344,7.40669,0,7.40669,8.4941,-0.366604,-0.720809,3.8453,3.1367,0.669522,2.22002,0,2.22002,4.68665,3.18793,-5.65456,7,5.73421,1.21344,7.40669,0,7.40669,8.4941,-0.366604,-0.720809,3.8453,3.1367,0.669522,2.22002,0,2.22002,4.68665,3.18793,-5.65456,0,0
1.95,5,3.68337,1.2802,8.36078,0,8.36078,8.96143,-0.445119,-0.155525,7.3094,6.64436,0.629454,2.40343,0,2.40343,4.40618,3.90163,-5.90439,3,1.69666,1.26579,8.31634,0,8.31634,8.86054,-0.366604,-0.177593,3.8453,3.10016,0.708602,3.4462,0,3.4462,4.96022,3.22336,-4.73738,7,5.69666,1.26579,8.31634,0,8.31634,8.86054,-0.366604,-0.177593,3.8453,3.10016,0.708602,3.4462,0,3.4462,4.96022,3.22336,-4.73738,0,0
2,5,3.66437,1.31663,8.95911,0,8.95911,9.21639,-0.445119,0.187841,7.3094,6.61174,0.665039,3.59647,0,3.59647,4.65527,3.93489,-4.99369,3,1.67639,1.30334,8.93494,0,8.93494,9.12341,-0.366604,0.178139,3.8453,3.06913,0.745136,4.54173,0,4.54173,5.21595,3.26062,-3.93484,7,5.67639,1.30334,8.93494,0,8.93494,9.12341,-0.366604,0.178139,3.8453,3.06913,0.745136,4.54173,0,4.54173,5.21595,3.26062,-3.93484,0,0
2.05,5,3.66465,1.33563,9.24438,0,9.24438,9.34942,-0.445119,0.340087,7.3094,6.58496,0.697664,4.65272,0,4.65272,4.88365,3.96977,-4.20069,3,1.67532,1.32361,9.24135,0,9.24135,9.26526,-0.366604,0.342698,3.8453,3.04631,0.776172,5.4706,0,5.4706,5.4332,3.29943,-3.26203,7,5.67532,1.32361,9.24135,0,9.24135,9.26526,-0.366604,0.342698,3.8453,3.04631,0.776172,5.4706,0,5.4706,5.4332,3.29943,-3.26203,0,0
2.1,5,3.68548,1.33535,9.27267,0,9.27267,9.34746,-0.378352,0.303564,7.3094,6.5667,0.724437,5.53739,0,5.53739,5.07106,4.00599,-3.53966,3,1.69475,1.32468,9.2905,0,9.2905,9.27277,-0.30037,0.318095,3.8453,3.03411,0.798993,6.20189,0,6.20189,5.59295,3.33938,-2.73044,7,5.69475,1.32468,9.2905,0,9.2905,9.27277,-0.30037,0.318095,3.8453,3.03411,0.798993,6.20189,0,6.20189,5.59295,3.33938,-2.73044,0,0
2.15,5,3.72745,1.31452,8.97477,0,8.97477,9.20165,-0.312626,0.0857432,7.3094,6.55929,0.742702,6.22073,0,6.22073,5.19891,4.04313,-3.02131,3,1.73533,1.30525,9.01308,0,9.01308,9.13677,-0.235107,0.111421,3.8453,3.0346,0.811185,6.71056,0,6.71056,5.67829,3.37994,-2.34767,7,5.73533,1.30525,9.01308,0,9.01308,9.13677,-0.235107,0.111421,3.8453,3.0346,0.811185,6.71056,0,6.71056,5.67829,3.37994,-2.34767,0,0
2.2,5,3.79038,1.27255,8.3583,0,8.3583,8.90786,-0.248998,-0.300563,7.3094,6.56469,0.750108,6.67887,0,6.67887,5.25076,4.08063,-2.65253,3,1.79693,1.26467,8.41592,0,8.41592,8.85272,-0.171873,-0.264927,3.8453,3.04933,0.810704,6.97817,0,6.97817,5.67493,3.42047,-2.11723,7,5.79693,1.26467,8.41592,0,8.41592,8.85272,-0.171873,-0.264927,3.8453,3.04933,0.810704,6.97817,0,6.97817,5.67493,3.42047,-2.11723,0,0
2.25,5,3.87331,1.20962,7.44187,0,7.44187,8.46731,-0.188517,-0.836928,7.3094,6.58433,0.744712,6.89501,0,6.89501,5.21298,4.11787,-2.43584,3,1.87862,1.20307,7.51695,0,7.51695,8.42151,-0.11172,-0.792844,3.8453,3.07933,0.795972,6.99398,0,6.99398,5.57181,3.46027,-2.03809,7,5.87862,1.20307,7.51695,0,7.51695,8.42151,-0.11172,-0.792844,3.8453,3.07933,0.795972,6.99398,0,6.99398,5.57181,3.46027,-2.03809,0,0
2.3,5,3.97449,1.12669,6.25504,0,6.25504,7.88681,-0.132183,-1.49959,7.3094,6.61909,0.72507,6.86058,0,6.86058,5.07549,4.15412,-2.36903,3,1.9787,1.12138,6.34521,0,6.34521,7.84966,-0.0556508,-1.4488,3.8453,3.125,0.765973,6.75611,0,6.75611,5.36181,3.49857,-2.10427,7,5.9787,1.12138,6.34521,0,6.34521,7.84966,-0.0556508,-1.4488,3.8453,3.125,0.765973,6.75611,0,6.75611,5.36181,3.49857,-2.10427,0,0
2.35,5,4.09145,1.02551,4.83746,0,4.83746,7.17858,-0.0809074,-2.26021,7.3094,6.66923,0.690312,6.57587,0,6.57587,4.83218,4.18864,-2.44495,3,2.09472,1.0213,4.93995,0,4.93995,7.14913,-0.00458558,-2.2046,3.8453,3.18613,0.720299,6.27176,0,6.27176,5.04209,3.53458,-2.30491,7,6.09472,1.0213,4.93995,0,4.93995,7.14913,-0.00458558,-2.2046,3.8453,3.18613,0.720299,6.27176,0,6.27176,5.04209,3.53458,-2.30491,0,0
2.4,5,4.22113,0.908548,3.23749,0,3.23749,6.35984,-0.03548,-3.08687,7.3094,6.73441,0.640169,6.05009,0,6.05009,4.48119,4.22064,-2.65174,3,2.22365,0.905276,3.34921,0,3.34921,6.33693,0.0406782,-3.0284,3.8453,3.26189,0.659167,5.55709,0,5.55709,4.61417,3.56754,-2.62461,7,6.22365,0.905276,3.34921,0,3.34921,6.33693,0.0406782,-3.0284,3.8453,3.26189,0.659167,5.55709,0,5.55709,4.61417,3.56754,-2.62461,0,0
2.45,5,4.35994,0.778872,1.51031,0,1.51031,5.45211,0.0034636,-3.94526,7.3094,6.81369,0.574989,5.30112,0,5.30112,4.02492,4.24939,-2.97319,3,2.36193,0.776346,1.62799,0,1.62799,5.43442,0.0794955,-3.88593,3.8453,3.35086,0.583409,4.63661,0,4.63661,4.08386,3.59671,-3.04397,7,6.36193,0.776346,1.62799,0,1.62799,5.43442,0.0794955,-3.88593,3.8453,3.35086,0.583409,4.63661,0,4.63661,4.08386,3.59671,-3.04397,0,0
2.5,5,4.50397,0.640056,-0.28422,0,-0.28422,4.48039,0.0354664,-4.80008,7.3094,6.90557,0.495712,4.3548,0,4.3548,3.46999,4.27418,-3.38936,3,2.50565,0.638067,-0.163975,0,-0.163975,4.46647,0.111399,-4.74184,3.8453,3.45113,0.494437,3.54217,0,3.54217,3.46106,3.62143,-3.54032,7,6.50565,0.638067,-0.163975,0,-0.163975,4.46647,0.111399,-4.74184,3.8453,3.45113,0.494437,3.54217,0,3.54217,3.46106,3.62143,-3.54032,0,0
2.55,5,4.64909,0.496027,-2.08389,0,-2.08389,3.47219,0.0602677,-5.61634,7.3094,7.00807,0.403834,3.24388,0,3.24388,2.82684,4.29437,-3.87733,3,2.65068,0.494352,-1.96452,0,-1.96452,3.46046,0.136116,-5.5611,3.8453,3.56032,0.394174,2.31171,0,2.31171,2.75922,3.64114,-4.08865,7,6.65068,0.494352,-1.96452,0,-1.96452,3.46046,0.136116,-5.5611,3.8453,3.56032,0.394174,2.31171,0,2.31171,2.75922,3.64114,-4.08865,0,0
2.6,5,4.79111,0.350912,-3.82654,0,-3.82654,2.45638,0.0778133,-6.36074,7.3094,7.1188,0.301335,2.00669,0,2.00669,2.10934,4.30944,-4.41209,3,2.79287,0.349317,-3.7115,0,-3.7115,2.44522,0.153582,-6.3103,3.8453,3.67575,0.28498,0.987716,0,0.987716,1.99486,3.65539,-4.66254,7,6.79287,0.349317,-3.7115,0,-3.7115,2.44522,0.153582,-6.3103,3.8453,3.67575,0.28498,0.987716,0,0.987716,1.99486,3.65539,-4.66254,0,0
